schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #286],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98686,https://github.com/ai-research/scalable-official,19515,2026-05-31T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #287],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98687,https://github.com/ai-research/direct-official,6283,2026-03-02T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #288],Tri Dao,https://paperswithcode.co/paper/98688,https://github.com/ai-research/flashattention2-official,14160,2026-04-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #289],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98689,https://github.com/ai-research/retrievalaugmented-official,13144,2026-06-18T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #290],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98690,,0,2026-07-06T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #291],DeepSeek-AI Team,https://paperswithcode.co/paper/98691,https://github.com/ai-research/deepseekr1-official,32368,2026-07-04T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #292]",Meta AI Research Team,https://paperswithcode.co/paper/98692,https://github.com/ai-research/llama-official,14079,2026-06-03T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #293],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98693,https://github.com/ai-research/qlora-official,24508,2026-03-18T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #294],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98694,https://github.com/ai-research/tree-official,12845,2026-05-30T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #295],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98695,,0,2026-08-08T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #296],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98696,https://github.com/ai-research/toolformer-official,4325,2026-03-15T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #297],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/98697,https://github.com/ai-research/selfinstruct-official,4892,2026-03-01T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #298],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/98698,https://github.com/ai-research/constitutional-official,20770,2026-04-07T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #299],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/98699,https://github.com/ai-research/mixtureofdepths-official,35062,2026-08-14T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #300],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/98700,,0,2026-02-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #301],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98701,https://github.com/ai-research/scalable-official,17183,2026-04-28T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #302],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98702,https://github.com/ai-research/direct-official,26337,2026-05-18T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #303],Tri Dao,https://paperswithcode.co/paper/98703,https://github.com/ai-research/flashattention2-official,8632,2026-05-16T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #304],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98704,https://github.com/ai-research/retrievalaugmented-official,18200,2026-03-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #305],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98705,,0,2026-04-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #306],DeepSeek-AI Team,https://paperswithcode.co/paper/98706,https://github.com/ai-research/deepseekr1-official,32327,2026-08-11T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #307]",Meta AI Research Team,https://paperswithcode.co/paper/98707,https://github.com/ai-research/llama-official,43401,2026-06-17T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #308],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98708,https://github.com/ai-research/qlora-official,34225,2026-03-18T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #309],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98709,https://github.com/ai-research/tree-official,25986,2026-07-21T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #310],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98710,,0,2026-03-28T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #311],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98711,https://github.com/ai-research/toolformer-official,26870,2026-04-25T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #312],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/98712,https://github.com/ai-research/selfinstruct-official,39687,2026-03-12T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #313],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/98713,https://github.com/ai-research/constitutional-official,23552,2026-05-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #314],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/98714,https://github.com/ai-research/mixtureofdepths-official,19165,2026-06-24T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #315],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/98715,,0,2026-06-19T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #316],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98716,https://github.com/ai-research/scalable-official,38064,2026-07-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #317],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98717,https://github.com/ai-research/direct-official,35967,2026-03-12T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #318],Tri Dao,https://paperswithcode.co/paper/98718,https://github.com/ai-research/flashattention2-official,42449,2026-07-31T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #319],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98719,https://github.com/ai-research/retrievalaugmented-official,45229,2026-05-11T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #320],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98720,,0,2026-03-19T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #321],DeepSeek-AI Team,https://paperswithcode.co/paper/98721,https://github.com/ai-research/deepseekr1-official,45683,2026-07-16T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #322]",Meta AI Research Team,https://paperswithcode.co/paper/98722,https://github.com/ai-research/llama-official,31848,2026-05-25T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #323],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98723,https://github.com/ai-research/qlora-official,45815,2026-04-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #324],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98724,https://github.com/ai-research/tree-official,24228,2026-05-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #325],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98725,,0,2026-05-10T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #326],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98726,https://github.com/ai-research/toolformer-official,4862,2026-05-20T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #327],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/98727,https://github.com/ai-research/selfinstruct-official,41374,2026-05-15T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #328],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/98728,https://github.com/ai-research/constitutional-official,24461,2026-05-29T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #329],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/98729,https://github.com/ai-research/mixtureofdepths-official,19946,2026-07-24T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #330],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/98730,,0,2026-03-18T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #331],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98731,https://github.com/ai-research/scalable-official,15585,2026-06-16T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #332],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98732,https://github.com/ai-research/direct-official,47560,2026-02-28T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #333],Tri Dao,https://paperswithcode.co/paper/98733,https://github.com/ai-research/flashattention2-official,39447,2026-04-23T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #334],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98734,https://github.com/ai-research/retrievalaugmented-official,35052,2026-07-19T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #335],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98735,,0,2026-07-09T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #336],DeepSeek-AI Team,https://paperswithcode.co/paper/98736,https://github.com/ai-research/deepseekr1-official,45769,2026-06-06T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #337]",Meta AI Research Team,https://paperswithcode.co/paper/98737,https://github.com/ai-research/llama-official,44614,2026-08-14T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,QLoRA: Efficient Finetuning of Quantized LLMs [Ref #338],Tim Dettmers; Artidoro Pagnoni; Ari Holtzman,https://paperswithcode.co/paper/98738,https://github.com/ai-research/qlora-official,21511,2026-05-29T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Tree of Thoughts: Deliberate Problem Solving with Large Language Models [Ref #339],Shunyu Yao; Dian Yu; Jeffrey Zhao,https://paperswithcode.co/paper/98739,https://github.com/ai-research/tree-official,4871,2026-02-26T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Speculative Decoding: Fast LLM Inference via Target Model Alignment [Ref #340],Yaniv Leviathan; Matan Kalman; Yossi Matias,https://paperswithcode.co/paper/98740,,0,2026-05-30T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Toolformer: Language Models Can Teach Themselves to Use Tools [Ref #341],Timo Schick; Jane Dwivedi-Yu; Roberto Dessì,https://paperswithcode.co/paper/98741,https://github.com/ai-research/toolformer-official,7951,2026-07-14T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Self-Instruct: Aligning Language Models with Self-Generated Instructions [Ref #342],Yizhong Wang; Yeganeh Kordi; Swaroop Mishra,https://paperswithcode.co/paper/98742,https://github.com/ai-research/selfinstruct-official,165,2026-05-31T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Constitutional AI: Harmlessness from AI Feedback [Ref #343],Yuntao Bai; Saurav Kadavath; Sandeep Kundu,https://paperswithcode.co/paper/98743,https://github.com/ai-research/constitutional-official,11736,2026-07-05T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Mixture-of-Depths: Dynamically Allocating Compute in Transformer Models [Ref #344],David Raposo; Sam Ritter; Blake Richards,https://paperswithcode.co/paper/98744,https://github.com/ai-research/mixtureofdepths-official,27760,2026-07-25T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,RoFormers: Enhanced Transformer with Rotary Position Embedding [Ref #345],Jianlin Su; Yu Lu; Shengfeng Pan,https://paperswithcode.co/paper/98745,,0,2026-06-24T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Scalable Autoregressive Visual Generation with Vector Quantization [Ref #346],Shang Guan; Yue Wu; Wei Lin,https://paperswithcode.co/paper/98746,https://github.com/ai-research/scalable-official,15144,2026-07-12T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Direct Preference Optimization: Your Language Model is Secretly a Reward Model [Ref #347],Rafael Rafailov; Archit Sharma; Eric Mitchell,https://paperswithcode.co/paper/98747,https://github.com/ai-research/direct-official,13295,2026-04-10T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,FlashAttention-2: Faster Attention with Better Parallelism and Work Partitioning [Ref #348],Tri Dao,https://paperswithcode.co/paper/98748,https://github.com/ai-research/flashattention2-official,42791,2026-04-27T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks [Ref #349],Patrick Lewis; Ethan Perez; Aleksandra Piktus,https://paperswithcode.co/paper/98749,https://github.com/ai-research/retrievalaugmented-official,44003,2026-07-07T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,LoRA: Low-Rank Adaptation of Large Language Models [Ref #350],Edward J. Hu; Yelong Shen; Phillip Wallis,https://paperswithcode.co/paper/98750,,0,2026-04-22T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning [Ref #351],DeepSeek-AI Team,https://paperswithcode.co/paper/98751,https://github.com/ai-research/deepseekr1-official,11158,2026-05-23T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
1.0,RESEARCH_PAPER,"Llama 3 Herd of Models: Architecture, Training, and Alignment [Ref #352]",Meta AI Research Team,https://paperswithcode.co/paper/98752,https://github.com/ai-research/llama-official,37525,2026-02-19T15:06:53.999699+00:00,2026-08-16T15:06:53.999699+00:00
